id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1182485907961217035,231A Waterfront Duplex w/pool,259823533,Sabrina,,Lauderdale By The Sea,26.1855548,-80.0991435,Entire home/apt,300,7,0,,,12,201,0,
1182539175218358411,"4-min walk to the Beach /Pool,Tiki canal boat dock",14447511,Andrey,,Deerfield Beach,26.31255,-80.07946,Entire home/apt,1164,3,27,2024-12-06,4.33,5,182,27,
1182728732492580048,Villa Springs,221408097,Jonathan,,Pompano Beach,26.26036,-80.08508,Entire home/apt,365,3,14,2024-11-13,2.25,7,101,14,
1182802586464507305,Wilton Manors Waterfront Oasis!,578726447,Justin,,Wilton Manors,26.16244644031645,-80.15631638467312,Entire home/apt,262,3,10,2024-12-20,2.03,1,105,10,
1182990924279052868,"Quiet, modern & classy townhouse",335016728,Sonya,,Tamarac,26.22911,-80.26775,Entire home/apt,239,2,1,2024-07-07,0.17,1,251,1,
1183320933725331303,Kasa | 1BD with Pool & Gym Access | Hollywood,88566861,Kasa,,Hollywood,26.031257,-80.1655341,Entire home/apt,198,1,16,2024-12-23,9.41,3,293,16,
1183324185460170601,"Cozy, safe, nearby everything.",580760007,Yuval,,Dania Beach,26.06196,-80.17723,Entire home/apt,240,3,0,,,1,265,0,
1183392369469793007,Studio completely furnished,387383265,James C,,Oakland Park,26.16943,-80.14763,Entire home/apt,165,1,0,,,1,365,0,
1183416889844424621,"Kasa | Amenity Access, Sunny 2BD | Hollywood",88566861,Kasa,,Hollywood,26.031257,-80.1655341,Entire home/apt,279,1,13,2024-12-16,5.27,3,296,13,
1183422990094269050,Kasa | Spacious 3BD w/ Onsite Pool | Hollywood,88566861,Kasa,,Hollywood,26.031257,-80.1655341,Entire home/apt,315,1,3,2024-11-30,1.34,3,279,3,
1183436907124560808,"Modern, 4B/3B with Pool and Lake",295822239,Omar,,Pembroke Pines,26.02637,-80.26104,Entire home/apt,354,2,7,2024-11-17,1.23,1,274,7,
1183456549061010798,CH Luxury Ocean View Studio with Balcony-CS44,361398579,Cielo Stays,,Hollywood,26.01731,-80.11566,Entire home/apt,281,1,8,2024-12-08,1.46,41,324,8,
1183985973829374561,Spacious 3BR Oasis with Private Pool,427026918,Team Laarnie,,Oakland Park,26.16982,-80.16732,Entire home/apt,388,3,4,2024-12-16,1.03,1,258,4,
1184019634758366927,Fast WiFi-Kitchen-Free Parking-Great Location#110,17841401,Jairo,,Hallandale Beach,25.99111,-80.14777,Entire home/apt,106,1,30,2024-12-26,5.00,6,331,30,
1184056677851548983,"Stylish Suite in Pembroke Pines Comfort, Lake View",22125424,JnPremier,,Pembroke Pines,25.994512978245027,-80.38072805767212,Entire home/apt,871,1,2,2024-09-01,0.43,2,365,2,
1184088667296743738,Riverbank Guesthouse - Poolside King Room,584870228,Abdelhak,,Wilton Manors,26.152275,-80.14785189999999,Private room,145,1,10,2024-11-13,2.16,2,292,10,
1184105305433676350,New coconut Creek/ Margate,354924360,Yajaira,,Margate,26.2513404,-80.2131917,Entire home/apt,254,2,2,2024-07-31,0.35,1,78,2,
1184233266251991443,Cottage By The Beach,102411960,Karen,,Pompano Beach,26.22615,-80.0998247,Entire home/apt,240,3,0,,,1,347,0,
1184378357396089904,The tiny heaven,519232648,Maria,,Davie,26.0679875,-80.23702999999999,Private room,70,2,1,2024-11-03,0.57,2,338,1,
1184743677417479029,casa,537595715,Luisa,,Pompano Beach,26.2653095,-80.10099,Entire home/apt,155,3,0,,,1,358,0,
1184837557597137709,"Waterfront villa with ocean access, heated pool",368482274,Sabrina,,Fort Lauderdale,26.19959,-80.1292,Entire home/apt,,2,1,2024-09-04,0.26,1,299,1,
1184952998038016975,"Habitación A, cama Queen, En linda casa acogedora.",584545390,Maribel,,Pembroke Pines,26.00067,-80.38583,Private room,70,1,2,2024-10-03,0.35,2,269,2,
1184956137423736619,"Habitación B, cama Queen, en linda casa acogedora.",584545390,Maribel,,Pembroke Pines,26.00041,-80.3878,Private room,65,1,6,2024-12-11,1.00,2,89,6,
1184976698283204341,Pool+Bikes+BBQ! Tropical Getaway & Close To Beach!,368795483,Brandon,,Pompano Beach,26.2172463,-80.127505,Entire home/apt,482,4,14,2024-12-17,3.02,74,294,14,
1185024710734671148,Tropical Paradise in Historic Sailboat Bend!,674783,Linda,,Fort Lauderdale,26.11985,-80.15753,Entire home/apt,236,4,3,2024-12-08,2.81,1,58,3,
1185084936101084630,Shared: Cozy Florida home,41421860,Calvin R.,,Sunrise,26.15558,-80.25882,Private room,174,1,1,2024-06-24,0.16,1,363,1,
1185097756110384320,Tropical Retreat: Exclusive RV lots in FL paradise,200288863,Brandon,,Margate,26.22497,-80.20039,Entire home/apt,68,7,0,,,4,161,0,
1185128010825529898,Coastal Serenity: Luxurious and Secluded RV lot,200288863,Brandon,,Margate,26.22497,-80.2021,Entire home/apt,134,7,0,,,4,118,0,
1185520031518855589,Lovely two bedroom apartment.,585242555,Sabina,,Oakland Park,26.17829,-80.14658,Entire home/apt,150,10,17,2024-12-01,2.97,1,34,17,
1185534201605570329,Coral Springs Vacation Spot,155783647,Imogene,,Coral Springs,26.27921,-80.27373,Entire home/apt,169,2,13,2024-12-22,2.17,3,346,13,
1185659117233075982,Cozy 1 Bedroom in Fort Lauderda,386744781,Kim,,Fort Lauderdale,26.10099,-80.12512,Entire home/apt,96,14,0,,,1,136,0,
1185669272057272185,VigorTrust,134063186,Maurilus,,Coral Springs,26.2806197,-80.26669129999999,Private room,231,1,0,,,1,89,0,
1185728105083806644,Basketball Court + Tiki Pool - 4Bdrm Villa!,114862621,Julia,,Dania Beach,26.04284,-80.14793,Entire home/apt,756,3,16,2024-12-09,3.16,1,336,16,
1185844869037353757,Casa PILÓN en Miramar,575833965,Juan,,Miramar,25.9736825,-80.20732459999999,Entire home/apt,150,30,0,,,1,269,0,
1185868845295856459,Chic Pool View 2 be/1 ba Oasis,32269246,Dené,,Hollywood,26.02512,-80.15696,Entire home/apt,175,2,21,2024-12-16,3.48,3,59,21,
1186097480839845041,Miami private guest suite,40124072,Jaime,,Miramar,25.9934,-80.24334,Entire home/apt,55,1,23,2024-12-16,3.83,5,339,23,
1186162580089181332,1 Block to Wilton Drive,38467996,Zachary,,Wilton Manors,26.1578322,-80.13397739999999,Entire home/apt,139,1,20,2024-12-11,3.39,17,315,20,
1186183203149518753,Beachside Bliss: Charming Studio,64841999,Stephen,,Fort Lauderdale,26.12655,-80.10698,Entire home/apt,159,3,22,2024-12-07,3.69,2,123,22,
1186292162652377084,Twilight Tranquility: Private Paradise on a RV lot,200288863,Brandon,,Margate,26.22718,-80.2004,Entire home/apt,149,2,0,,,4,260,0,
1186292187226518435,Secluded Lavish Retreat RV lot getaway,200288863,Brandon,,Margate,26.22575,-80.20218,Entire home/apt,55,7,0,,,4,99,0,
1186462931864070185,Relaxing Escape Oceanfront Pool Gem On The Beach!,415314202,Diego,,Fort Lauderdale,26.177619666740426,-80.09650781750679,Entire home/apt,229,1,16,2024-12-25,2.76,2,89,16,
1186636911175749962,Sweet Blessings,585538665,Mechelle,,Lauderdale Lakes,26.16631,-80.20822,Entire home/apt,95,2,7,2024-12-15,2.73,1,249,7,
1186896044142528222,Luxurious 5BR/3BA Lakefront Villa near Beach,27675106,Hollywood Vacation Rentals,,Hollywood,26.00828,-80.13206,Entire home/apt,1059,1,13,2024-12-09,2.25,42,317,13,
1186928927364747741,Waterfront Hotel - Walk to Beach - 7 min Downtown,222459707,Nadine,,Fort Lauderdale,26.13641,-80.10831,Entire home/apt,167,1,10,2024-11-23,1.80,2,251,10,
1186977767470137335,"Infinite View, Amazing Apt, Spectacular Amenities",20234196,Stay Sol,,Hallandale Beach,25.9860143,-80.1228132,Entire home/apt,233,4,2,2024-07-28,0.38,384,310,2,
1186985312663217175,Luna Paradise By The Sea Unit 2,180941018,Daniel,,Lauderdale By The Sea,26.18598,-80.09829,Entire home/apt,110,1,4,2024-11-30,0.86,12,88,4,
1186989333480493143,2 Villas Sleep 12 Steps to Beach,89414913,Karen,,Fort Lauderdale,26.15464,-80.10267,Entire home/apt,1200,3,1,2024-10-21,0.45,2,39,1,
1187048558003507899,"LYFE Resort, Stunning 2 BDR Modern, On the Ocean",7624914,Laure,,Hollywood,25.9868062,-80.11864969999999,Entire home/apt,417,3,3,2024-12-04,0.57,40,317,3,
1187095778748269492,"Vibrant tropical oasis near port, shops & beach",98587412,GatorMom,,Fort Lauderdale,26.10332,-80.13634,Entire home/apt,116,1,5,2024-12-16,1.11,15,137,5,
1187116048499962925,Tranquil Waterside Retreat,69874782,Jessica,,Oakland Park,26.16971,-80.16786,Entire home/apt,406,3,2,2024-12-23,1.00,10,175,2,
1187120900963883050,Coastal Collection - Two beachfront apartments,577596873,Larry,,Fort Lauderdale,26.13755,-80.10342,Entire home/apt,269,2,1,2024-06-30,0.17,3,255,1,
1187481656118453221,C16s Hollywood Beach Hermoso apt,202103048,Marcelo,,Hollywood,25.98874326027678,-80.11735099618443,Entire home/apt,215,1,0,,,15,294,0,
1187579279794840554,Pompano Beach private retreat,25886536,Weekly Freedom,,Pompano Beach,26.22936,-80.11334,Entire home/apt,77,1,8,2024-12-04,1.33,5,364,8,
1187581180224871046,Pompano Beach private retreat,25886536,Weekly Freedom,,Pompano Beach,26.23136,-80.11255,Entire home/apt,89,1,5,2024-09-16,0.90,5,358,5,
1187584125607168151,Riverbank Guesthouse -  Riverside King Room,584870228,Abdelhak,,Fort Lauderdale,26.15162,-80.14879,Private room,130,1,6,2024-12-08,1.23,2,205,6,
1187627480894757469,Best Location,325361073,Hermine,,Hollywood,26.03625,-80.22071,Entire home/apt,90,1,3,2024-07-22,0.50,1,204,3,
1187652977560671003,Cute Private Studio Apartment Queen Bed 21,558453646,Cathy,,Hollywood,26.01461,-80.14441,Entire home/apt,104,1,6,2024-10-10,1.10,17,266,6,
1187683891637116979,Bright and happy. Whole house,5243875,Deborah,,Hallandale Beach,25.974866861634748,-80.15699482991639,Entire home/apt,287,1,0,,,2,269,0,
1187686353674022944,funky#1 bed 1 bath,516201038,Yuly,,Oakland Park,26.1754973,-80.1347619,Entire home/apt,128,2,0,,,1,145,0,
1187758471869633098,"Spectacular Apt, Infinity View, Amazing Amenities",20234196,Stay Sol,,Hallandale Beach,25.9860143,-80.1228132,Entire home/apt,136,4,11,2024-12-23,2.82,384,324,11,
1187813896652041696,Designer Perfect + Yacht Views!,8823094,Lisa,,Fort Lauderdale,26.12912,-80.10583,Entire home/apt,295,1,4,2024-11-10,1.62,1,239,4,
1187845661398607006,Troya at dania,180908854,Carlos,,Dania Beach,26.0439,-80.1433,Entire home/apt,76,1,0,,,3,239,0,
1187928643242610221,Dania Beach Spectacular Oasis!,505408256,Elvia,,Dania Beach,26.0574,-80.17842,Entire home/apt,338,5,3,2024-12-17,0.71,1,174,3,
1187932426185263751,Hollywood Retro Cottage Close to All!,34592306,John,,Hollywood,26.02814,-80.15527,Entire home/apt,153,1,10,2024-12-22,2.01,2,187,10,
1187969670194948824,Tarpon River hideaway,390220099,James Hayward,,Fort Lauderdale,26.1158111,-80.14851639999999,Entire home/apt,100,2,0,,,1,358,0,
1188343290451863877,Shanti Minimalist Home,296429812,Elena Han,,Unincorporated,26.0993,-80.20348,Entire home/apt,85,7,3,2024-12-01,0.60,2,241,3,
1188355324086875308,Beach home steps from the ocean!,14080435,Elmer And Andrea,,Pompano Beach,26.25388,-80.08707,Entire home/apt,393,1,2,2024-10-23,0.34,4,194,2,
1188372354445898930,Club Wyndham Palm-Aire Getaway,244419761,Valerie,,Pompano Beach,26.2262625,-80.1599008,Entire home/apt,550,1,0,,,2,246,0,
1188405135024684828,The Ranches: 1 acre lot with Gazebo!,549139916,Newman Hospitality Value,,Southwest Ranches,26.05559,-80.39617,Entire home/apt,358,1,3,2024-11-05,0.52,16,239,3,
1188417366529019046,2024 Viking Saga Brand new RV,129186685,Alejandro,,Sunrise,26.19251,-80.28662,Entire home/apt,105,1,0,,,1,364,0,
1188684665086476970,"Stylish 3BR Oasis w/ Pool, Near the Beach & Casino",552953192,Julio,,Hollywood,26.00715,-80.19823,Entire home/apt,190,2,16,2024-12-22,4.14,1,207,16,
1189009973601896586,"Seaside Escape: Private Pool, Comfort Near Beach!",492305941,Garren,,Pompano Beach,26.2182098,-80.1260657,Entire home/apt,589,3,2,2024-12-02,1.82,5,333,2,
1189110473939458608,Beach House on 4th St!,342389417,Lisbeth,,Pompano Beach,26.2278554,-80.0964851,Entire home/apt,425,4,0,,,1,211,0,
1189227907006995826,One Bedroom Apartment - 5 Star Beach Location!,11097868,Vacatia,,Hollywood,26.0023786,-80.1164972,Private room,197,1,7,2024-10-11,1.38,4,274,7,
1189228426645504949,Carriage Hills,548148352,Adeel,,Hollywood,26.04421,-80.22777,Private room,54,1,4,2024-12-20,0.73,2,363,4,
1189240437170396772,Fab Ping Pong Villa | Terrace,417403367,Leon,,Hallandale Beach,25.9937,-80.14917,Entire home/apt,1372,2,2,2024-07-15,0.35,1,320,2,
1189324351558842001,Little House By the River,506551853,Premier Point Vacations,,Fort Lauderdale,26.11336257010383,-80.15085808932781,Entire home/apt,313,1,9,2024-12-15,2.31,4,79,9,
1189371774914196231,Tropical Paradise Retreat,44021134,Jerry Osborne,,Hollywood,26.02998,-80.13764,Entire home/apt,709,28,5,2024-12-22,0.91,18,355,5,
1189708012633009291,Tropical Toucan Retreat w/ Pool,198676364,Justin,,Pompano Beach,26.25666,-80.09571,Entire home/apt,567,1,20,2024-12-10,3.41,2,297,20,
1189770847046739296,1BD/1.5BTH Beach Front Olympic Pool Gym GameRoom,1325535,Rebecca,,Hollywood,25.9971802,-80.1176282,Entire home/apt,200,90,0,,,1,267,0,
1189790541761992585,Oceanfront 3/3 Penthouse Condo,373971293,Jessica,,Fort Lauderdale,26.15780878124594,-80.10145012289286,Entire home/apt,2500,5,0,,,1,365,0,
1189812901641664097,Beautiful Victoria Park Apartment!,36557276,Nicollette,,Fort Lauderdale,26.12561,-80.13369,Entire home/apt,192,3,8,2024-12-18,1.39,3,289,8,
1189859154716813101,Bayfront house with sunset views,501055155,Marina,,Hollywood,26.00317,-80.12738,Entire home/apt,1236,3,1,2024-12-08,1,2,75,1,
1189922835065845668,Wake Up to the Sound of Waves in a Stylish Condo,327859472,Stay Today,,Hallandale Beach,25.98562,-80.11771,Entire home/apt,437,2,9,2024-12-04,1.73,58,132,9,
1189924192943217684,Comfortable Equipped Studio N,104121059,Josue,,Hollywood,26.00293,-80.14421,Entire home/apt,82,1,7,2024-11-05,1.29,11,173,7,
1189934992468452663,Sawgrass mini Guest Apartment,62279266,Sergio,,Sunrise,26.1578434,-80.2717353,Entire home/apt,95,1,14,2024-12-23,2.71,3,143,14,
1190105990620798623,Cozy Coastal Escape,112044093,Jonas,,Fort Lauderdale,26.15175,-80.14952,Entire home/apt,100,7,2,2024-12-08,1.40,1,274,2,
1190134376424752555,Cute Private Studio Apartment Queen Bed 22,558453646,Cathy,,Hollywood,26.01642,-80.14457,Entire home/apt,104,1,10,2024-10-10,1.86,17,267,10,
1190171831816082408,¡Limpieza Impecable! A solo 6 min del Aeropuerto,586538078,Santiago,,Fort Lauderdale,26.087941778928837,-80.15420172698364,Entire home/apt,333,2,10,2024-12-16,1.81,1,359,10,
1190391398102187620,Carefree Retreat l Biking. Pool. Near Beaches.,585523677,Meville Joyce,,Fort Lauderdale,26.12592,-80.13875,Private room,249,1,78,2024-12-22,16.25,4,178,78,
1190391639395012963,Beach Getaway l Gym. Infinity Pool. Free Breakfast,585523677,Meville Joyce,,Fort Lauderdale,26.12531,-80.13772,Private room,249,1,54,2024-12-21,10.19,4,164,54,
1190391960180104139,Tranquil Hideaway l Biking. Pool. Free Breakfast.,585523677,Meville Joyce,,Fort Lauderdale,26.12407,-80.13815,Private room,282,1,19,2024-12-24,4.04,4,171,19,
1190393083034763905,Downtown Retreat l Biking. Pool. Free Breakfast.,585523677,Meville Joyce,,Fort Lauderdale,26.12397,-80.13891,Private room,,1,12,2024-11-29,2.95,4,175,12,
1190565476175342076,Fort Lauderdale by the beach Apt,48562283,Darrell,,Fort Lauderdale,26.137266,-80.10599739999999,Entire home/apt,,7,0,,,1,0,0,
1190637902500703683,Casa Eva | Turfed Pool | 5BR | 10min beach,26186520,Sacha,,Hallandale Beach,25.98177,-80.15175,Entire home/apt,595,1,19,2024-12-09,3.88,5,294,19,
1190665742503900371,Ventur Luxe Condo l Oceanview | LYFE Beach Resort,340882199,Yehudah Menachem,,Hollywood,25.9868062,-80.11864969999999,Entire home/apt,338,1,12,2024-12-06,2.24,11,297,12,
1190684095762152460,Low Cost *Brand New* apartment in HallandaleBeach,469247607,Santiago,,Hallandale Beach,25.9936676,-80.1413997,Entire home/apt,100,2,47,2024-12-25,8.01,5,288,47,
1190801151524231442,“The Dungeon” experiencia parejas,16701176,Maria,,Hallandale Beach,25.98662,-80.12248,Entire home/apt,304,2,0,,,4,365,0,
1190833901645002670,Luxury Beachfront condo  Tides Resort Hollywood FL,410173806,Tatyana,,Hollywood,25.98956,-80.11756,Entire home/apt,109,2,17,2024-12-16,4.40,1,107,17,
1190901987838549134,Location & Luxury Heart of Ft Lauderdale Brand New,255442591,Erica,,Fort Lauderdale,26.10233,-80.15249,Entire home/apt,996,2,31,2024-12-08,5.34,6,212,31,
1191183859101537648,617 Ocean Manor Resort on the beach side & pool,259823533,Sabrina,,Fort Lauderdale,26.1778801,-80.0971859,Entire home/apt,200,2,1,2024-10-21,0.45,12,314,1,
1191277245600689419,Marriott BeachPlace Towers (1)-BEACH-OCEAN-POOL,70924949,David,,Fort Lauderdale,26.1221101,-80.1052407,Entire home/apt,499,7,0,,,1,184,0,
1191302296099202701,Cozy studio on 27th floor,576321348,Adiba,,Hallandale Beach,25.9860143,-80.1228132,Entire home/apt,326,2,6,2024-12-06,1.08,9,285,6,
1191311418488817778,1 room 1 bath in Fort Lauderdale,581571721,Daria,,Fort Lauderdale,26.11884,-80.14552,Private room,65,1,0,,,1,265,0,
1191315338194752734,Steps to the beach! Room Seabreeze-Studio w/2 beds,205575270,Alexandria,,Fort Lauderdale,26.12722,-80.10663,Private room,180,1,0,,,26,134,0,
1191316247427506547,Cristy's Beach House,586849567,Cristina,,Pompano Beach,26.29464,-80.10074,Entire home/apt,195,1,2,2024-12-01,0.38,1,39,2,
1191356521817829350,"Excellent Choice! Pet-friendly, Onsite Pool!",501999514,RoomPicks,,Fort Lauderdale,26.13757,-80.10373,Private room,304,1,0,,,62,352,0,
1191386248922022384,"Stunning single level home with, heated pool",146029263,Vacasa Florida,,Fort Lauderdale,26.20045,-80.12651,Entire home/apt,951,3,0,,,44,365,0,
1191445909740517265,Welcome to our beach home!,586900356,Erion,,Hollywood,25.98731545948988,-80.11861730422974,Entire home/apt,298,3,6,2024-12-16,1.05,1,341,6,
1191515756433936723,Amazing Lighthouse Pool Home.,72311673,Carlos,,Lighthouse Point,26.26794,-80.08474,Entire home/apt,437,4,2,2024-08-14,0.40,1,229,2,
1191527467047276453,Dream Stay Getaway,569945748,Vernidean,,Hallandale Beach,25.9879,-80.1536,Entire home/apt,199,2,2,2024-12-11,1.11,1,362,2,
1191612022891213790,Cozy & Centrally Located Miramar Guest Suite,210835590,Edna,,Miramar,25.98296,-80.24559,Entire home/apt,,2,1,2024-07-15,0.18,1,0,1,
1191639356643538031,"Beautiful 2BR, Balcony, Pool, Near Beach & Fun",20234196,Stay Sol,,Hallandale Beach,25.9860143,-80.1228132,Entire home/apt,259,4,2,2024-07-28,0.37,384,331,2,
1191642160549530219,"Spectacular 1BR Resort, Pool, Gym, Near Beach",20234196,Stay Sol,,Hallandale Beach,25.9860143,-80.1228132,Entire home/apt,126,4,4,2024-12-14,1.03,384,331,4,
1191643860529116272,"Amazing Studio, Spectacular Amenities, Near Beach",20234196,Stay Sol,,Hallandale Beach,25.98601429999999,-80.1228132,Entire home/apt,111,4,0,,,384,345,0,
1191731174311803978,Private Bedroom| Private Bathroom| Shared Liv room,511127608,Naika,,Plantation,26.13198,-80.26933,Private room,65,1,2,2024-11-10,0.37,1,276,2,
1191922817610980237,2BDRM Home 2 min from Downtown Hollywood,177167661,Carolina,,Hollywood,26.02493338083109,-80.14468586560669,Entire home/apt,185,1,20,2024-12-23,3.61,1,0,20,
1191989613090268099,Apt 2B/2B kitchen Miami,317555784,Victoria BW,,Hollywood,25.98821,-80.12095,Entire home/apt,270,1,0,,,71,170,0,
1192019350109065507,Aqua 13-S,430123316,Steve,,Wilton Manors,26.159883292229235,-80.12242916022328,Entire home/apt,124,1,0,,,5,363,0,
1192035925364119424,Luxurious 3BR Condo: Walk to the Beach,539975511,Inga,,Hallandale Beach,25.985942,-80.1227067,Entire home/apt,780,1,10,2024-12-08,1.90,2,352,10,
1192038952784578341,Studio Suite,587058587,Yaniv,,Fort Lauderdale,26.1197474,-80.14474349999999,Entire home/apt,292,1,7,2024-11-09,1.79,6,328,7,
1192043374315228734,Luxury 3Bedrooms steps fom the Beach,539975511,Inga,,Hallandale Beach,25.98572,-80.12188,Entire home/apt,815,1,14,2024-12-15,2.88,2,362,14,
1192067159367937416,Modernized Chic Beach Hotel - 02 N,519967219,Chetram,,Pompano Beach,26.24728,-80.08914,Private room,,3,11,2024-12-08,2.05,13,365,11,
1192099828902567195,Modern Chic Beach Hotel - 18 N,519967219,Chetram,,Pompano Beach,26.2472769,-80.0891362,Private room,173,3,11,2024-11-24,2.06,13,349,11,
1192106213487883924,High-Floor Oceanview Apartment,576321348,Adiba,,Hallandale Beach,25.98533,-80.12334,Entire home/apt,382,1,5,2024-10-11,0.88,9,269,5,
1192109176920721753,2BD Home Pool Backyard 5min Las Olas & Beach,168729352,Anna,,Fort Lauderdale,26.14916,-80.14922,Entire home/apt,680,2,5,2024-10-20,0.98,9,170,5,
1192112019588745832,Modern Chic Beach Hotel - 21 N,519967219,Chetram,,Pompano Beach,26.2472769,-80.0891362,Private room,178,3,8,2024-10-20,2.05,13,361,8,
1192129603034973406,2 Bed 2 Bath Penthouse Amazing Views Beach Service,533851563,Diego,,Hallandale Beach,25.9860143,-80.1228132,Entire home/apt,,2,19,2024-12-18,3.70,60,246,19,
